date_stamp,age_group,cnt_confirmed,pct_confirmed
2022-10-25,41,20635,13.88
2022-10-25,51,18522,12.46
2022-10-25,61,13064,8.79
2022-10-25,71,7552,5.08
2022-10-25,81,3156,2.12
2022-10-25,91,816,0.55
2022-10-25,99,0,0.00
2022-10-26,00,12800,8.59
2022-10-26,11,20760,13.93
2022-10-26,21,27490,18.45
2022-10-26,31,24024,16.12
2022-10-26,41,20693,13.89
2022-10-26,51,18568,12.46
2022-10-26,61,13110,8.80
2022-10-26,71,7594,5.10
2022-10-26,81,3172,2.13
2022-10-26,91,820,0.55
2022-10-26,99,0,0.00
2022-10-27,00,12800,8.59
2022-10-27,11,20760,13.93
2022-10-27,21,27490,18.45
2022-10-27,31,24024,16.12
2022-10-27,41,20693,13.89
2022-10-27,51,18568,12.46
2022-10-27,61,13110,8.80
2022-10-27,71,7594,5.10
2022-10-27,81,3172,2.13
2022-10-27,91,820,0.55
2022-10-27,99,0,0.00
2022-10-28,00,12800,8.59
2022-10-28,11,20760,13.93
2022-10-28,21,27490,18.45
2022-10-28,31,24024,16.12
2022-10-28,41,20693,13.89
2022-10-28,51,18568,12.46
2022-10-28,61,13110,8.80
2022-10-28,71,7594,5.10
2022-10-28,81,3172,2.13
2022-10-28,91,820,0.55
2022-10-28,99,0,0.00
2022-10-29,00,12800,8.59
2022-10-29,11,20760,13.93
2022-10-29,21,27490,18.45
2022-10-29,31,24024,16.12
2022-10-29,41,20693,13.89
2022-10-29,51,18568,12.46
2022-10-29,61,13110,8.80
2022-10-29,71,7594,5.10
2022-10-29,81,3172,2.13
2022-10-29,91,820,0.55
2022-10-29,99,0,0.00
2022-10-30,00,12800,8.59
2022-10-30,11,20760,13.93
2022-10-30,21,27490,18.45
2022-10-30,31,24024,16.12
2022-10-30,41,20693,13.89
2022-10-30,51,18568,12.46
2022-10-30,61,13110,8.80
2022-10-30,71,7594,5.10
2022-10-30,81,3172,2.13
2022-10-30,91,820,0.55
2022-10-30,99,0,0.00
2022-10-31,00,12800,8.59
2022-10-31,11,20760,13.93
2022-10-31,21,27490,18.45
2022-10-31,31,24024,16.12
2022-10-31,41,20693,13.89
2022-10-31,51,18568,12.46
2022-10-31,61,13110,8.80
2022-10-31,71,7594,5.10
2022-10-31,81,3172,2.13
2022-10-31,91,820,0.55
2022-10-31,99,0,0.00
2022-11-01,00,12800,8.59
2022-11-01,11,20760,13.93
2022-11-01,21,27490,18.45
2022-11-01,31,24024,16.12
2022-11-01,41,20693,13.89
2022-11-01,51,18568,12.46
2022-11-01,61,13110,8.80
2022-11-01,71,7594,5.10
2022-11-01,81,3172,2.13
2022-11-01,91,820,0.55
2022-11-01,99,0,0.00
2022-11-02,00,12818,8.58
2022-11-02,11,20790,13.91
2022-11-02,21,27554,18.44
2022-11-02,31,24073,16.11
2022-11-02,41,20762,13.89
2022-11-02,51,18643,12.47
2022-11-02,61,13158,8.80
2022-11-02,71,7633,5.11
2022-11-02,81,3197,2.14
2022-11-02,91,829,0.55
2022-11-02,99,0,0.00
2022-11-03,00,12818,8.58
2022-11-03,11,20790,13.91
2022-11-03,21,27554,18.44
2022-11-03,31,24073,16.11
2022-11-03,41,20762,13.89
2022-11-03,51,18643,12.47
2022-11-03,61,13158,8.80
2022-11-03,71,7633,5.11
2022-11-03,81,3197,2.14
2022-11-03,91,829,0.55
2022-11-03,99,0,0.00
2022-11-04,00,12818,8.58
2022-11-04,11,20790,13.91
2022-11-04,21,27554,18.44
2022-11-04,31,24073,16.11
2022-11-04,41,20762,13.89
2022-11-04,51,18643,12.47
2022-11-04,61,13158,8.80
2022-11-04,71,7633,5.11
2022-11-04,81,3197,2.14
2022-11-04,91,829,0.55
2022-11-04,99,0,0.00
2022-11-05,00,12818,8.58
2022-11-05,11,20790,13.91
2022-11-05,21,27554,18.44
2022-11-05,31,24073,16.11
2022-11-05,41,20762,13.89
2022-11-05,51,18643,12.47
2022-11-05,61,13158,8.80
2022-11-05,71,7633,5.11
2022-11-05,81,3197,2.14
2022-11-05,91,829,0.55
2022-11-05,99,0,0.00
2022-11-06,00,12818,8.58
2022-11-06,11,20790,13.91
2022-11-06,21,27554,18.44
2022-11-06,31,24073,16.11
2022-11-06,41,20762,13.89
2022-11-06,51,18643,12.47
2022-11-06,61,13158,8.80
2022-11-06,71,7633,5.11
2022-11-06,81,3197,2.14
2022-11-06,91,829,0.55
2022-11-06,99,0,0.00
2022-11-07,00,12818,8.58
2022-11-07,11,20790,13.91
2022-11-07,21,27554,18.44
2022-11-07,31,24073,16.11
2022-11-07,41,20762,13.89
2022-11-07,51,18643,12.47
2022-11-07,61,13158,8.80
2022-11-07,71,7633,5.11
2022-11-07,81,3197,2.14
2022-11-07,91,829,0.55
2022-11-07,99,0,0.00
2022-11-08,00,12818,8.58
2022-11-08,11,20790,13.91
2022-11-08,21,27554,18.44
2022-11-08,31,24073,16.11
2022-11-08,41,20762,13.89
2022-11-08,51,18643,12.47
2022-11-08,61,13158,8.80
2022-11-08,71,7633,5.11
2022-11-08,81,3197,2.14
2022-11-08,91,829,0.55
2022-11-08,99,0,0.00
2022-11-09,00,12818,8.58
2022-11-09,11,20790,13.91
2022-11-09,21,27554,18.44
2022-11-09,31,24073,16.11
2022-11-09,41,20762,13.89
2022-11-09,51,18643,12.47
2022-11-09,61,13158,8.80
2022-11-09,71,7633,5.11
2022-11-09,81,3197,2.14
2022-11-09,91,829,0.55
2022-11-09,99,0,0.00
2022-11-10,00,12852,8.57
2022-11-10,11,20834,13.89
2022-11-10,21,27621,18.42
2022-11-10,31,24143,16.10
2022-11-10,41,20810,13.88
2022-11-10,51,18725,12.49
2022-11-10,61,13226,8.82
2022-11-10,71,7679,5.12
2022-11-10,81,3225,2.15
2022-11-10,91,836,0.56
2022-11-10,99,0,0.00
2022-11-11,00,12852,8.57
2022-11-11,11,20834,13.89
2022-11-11,21,27621,18.42
2022-11-11,31,24143,16.10
2022-11-11,41,20810,13.88
2022-11-11,51,18725,12.49
2022-11-11,61,13226,8.82
2022-11-11,71,7679,5.12
2022-11-11,81,3225,2.15
2022-11-11,91,836,0.56
2022-11-11,99,0,0.00
2022-11-12,00,12852,8.57
2022-11-12,11,20834,13.89
2022-11-12,21,27621,18.42
2022-11-12,31,24143,16.10
2022-11-12,41,20810,13.88
2022-11-12,51,18725,12.49
2022-11-12,61,13226,8.82
2022-11-12,71,7679,5.12
2022-11-12,81,3225,2.15
2022-11-12,91,836,0.56
2022-11-12,99,0,0.00
2022-11-13,00,12852,8.57
2022-11-13,11,20834,13.89
2022-11-13,21,27621,18.42
2022-11-13,31,24143,16.10
2022-11-13,41,20810,13.88
2022-11-13,51,18725,12.49
2022-11-13,61,13226,8.82
2022-11-13,71,7679,5.12
2022-11-13,81,3225,2.15
2022-11-13,91,836,0.56
2022-11-13,99,0,0.00
2022-11-14,00,12852,8.57
2022-11-14,11,20834,13.89
2022-11-14,21,27621,18.42
2022-11-14,31,24143,16.10
2022-11-14,41,20810,13.88
2022-11-14,51,18725,12.49
2022-11-14,61,13226,8.82
2022-11-14,71,7679,5.12
2022-11-14,81,3225,2.15
2022-11-14,91,836,0.56
2022-11-14,99,0,0.00
2022-11-15,00,12852,8.57
2022-11-15,11,20834,13.89
2022-11-15,21,27621,18.42
2022-11-15,31,24143,16.10
2022-11-15,41,20810,13.88
2022-11-15,51,18725,12.49
2022-11-15,61,13226,8.82
2022-11-15,71,7679,5.12
2022-11-15,81,3225,2.15
2022-11-15,91,836,0.56
2022-11-15,99,0,0.00
2022-11-16,00,12852,8.57
2022-11-16,11,20834,13.89
2022-11-16,21,27621,18.42
2022-11-16,31,24143,16.10
2022-11-16,41,20810,13.88
2022-11-16,51,18725,12.49
2022-11-16,61,13226,8.82
2022-11-16,71,7679,5.12
2022-11-16,81,3225,2.15
2022-11-16,91,836,0.56
2022-11-16,99,0,0.00
2022-11-17,00,12883,8.57
2022-11-17,11,20871,13.88
2022-11-17,21,27674,18.41
2022-11-17,31,24198,16.09
2022-11-17,41,20864,13.88
2022-11-17,51,18787,12.50
2022-11-17,61,13275,8.83
2022-11-17,71,7720,5.13
2022-11-17,81,3234,2.15
2022-11-17,91,840,0.56
2022-11-17,99,0,0.00
2022-11-18,00,12883,8.57
2022-11-18,11,20871,13.88
2022-11-18,21,27674,18.41
2022-11-18,31,24198,16.09
2022-11-18,41,20864,13.88
2022-11-18,51,18787,12.50
2022-11-18,61,13275,8.83
2022-11-18,71,7720,5.13
2022-11-18,81,3234,2.15
2022-11-18,91,840,0.56
2022-11-18,99,0,0.00
2022-11-19,00,12883,8.57
2022-11-19,11,20871,13.88
2022-11-19,21,27674,18.41
2022-11-19,31,24198,16.09
2022-11-19,41,20864,13.88
2022-11-19,51,18787,12.50
2022-11-19,61,13275,8.83
2022-11-19,71,7720,5.13
2022-11-19,81,3234,2.15
2022-11-19,91,840,0.56
2022-11-19,99,0,0.00
2022-11-20,00,12883,8.57
2022-11-20,11,20871,13.88
2022-11-20,21,27674,18.41
2022-11-20,31,24198,16.09
2022-11-20,41,20864,13.88
2022-11-20,51,18787,12.50
2022-11-20,61,13275,8.83
2022-11-20,71,7720,5.13
2022-11-20,81,3234,2.15
2022-11-20,91,840,0.56
2022-11-20,99,0,0.00
2022-11-21,00,12883,8.57
2022-11-21,11,20871,13.88
2022-11-21,21,27674,18.41
2022-11-21,31,24198,16.09
2022-11-21,41,20864,13.88
2022-11-21,51,18787,12.50
2022-11-21,61,13275,8.83
2022-11-21,71,7720,5.13
2022-11-21,81,3234,2.15
2022-11-21,91,840,0.56
2022-11-21,99,0,0.00
2022-11-22,00,12883,8.57
2022-11-22,11,20871,13.88
2022-11-22,21,27674,18.41
2022-11-22,31,24198,16.09
2022-11-22,41,20864,13.88
2022-11-22,51,18787,12.50
2022-11-22,61,13275,8.83
2022-11-22,71,7720,5.13
2022-11-22,81,3234,2.15
2022-11-22,91,840,0.56
2022-11-22,99,0,0.00
2022-11-23,00,12905,8.56
2022-11-23,11,20890,13.86
2022-11-23,21,27721,18.40
2022-11-23,31,24235,16.08
2022-11-23,41,20905,13.87
2022-11-23,51,18829,12.50
2022-11-23,61,13329,8.85
2022-11-23,71,7761,5.15
2022-11-23,81,3262,2.16
2022-11-23,91,844,0.56
2022-11-23,99,0,0.00
2022-11-24,00,12905,8.56
2022-11-24,11,20890,13.86
2022-11-24,21,27721,18.40
2022-11-24,31,24235,16.08
2022-11-24,41,20905,13.87
2022-11-24,51,18829,12.50
2022-11-24,61,13329,8.85
2022-11-24,71,7761,5.15
2022-11-24,81,3262,2.16
2022-11-24,91,844,0.56
2022-11-24,99,0,0.00
2022-11-25,00,12905,8.56
2022-11-25,11,20890,13.86
2022-11-25,21,27721,18.40
2022-11-25,31,24235,16.08
2022-11-25,41,20905,13.87
2022-11-25,51,18829,12.50
2022-11-25,61,13329,8.85
2022-11-25,71,7761,5.15
2022-11-25,81,3262,2.16
2022-11-25,91,844,0.56
2022-11-25,99,0,0.00
2022-11-26,00,12905,8.56
2022-11-26,11,20890,13.86
2022-11-26,21,27721,18.40
2022-11-26,31,24235,16.08
2022-11-26,41,20905,13.87
2022-11-26,51,18829,12.50
2022-11-26,61,13329,8.85
2022-11-26,71,7761,5.15
2022-11-26,81,3262,2.16
2022-11-26,91,844,0.56
2022-11-26,99,0,0.00
2022-11-27,00,12905,8.56
2022-11-27,11,20890,13.86
2022-11-27,21,27721,18.40
2022-11-27,31,24235,16.08
2022-11-27,41,20905,13.87
2022-11-27,51,18829,12.50
2022-11-27,61,13329,8.85
2022-11-27,71,7761,5.15
2022-11-27,81,3262,2.16
2022-11-27,91,844,0.56
2022-11-27,99,0,0.00
2022-11-28,00,12905,8.56
2022-11-28,11,20890,13.86
2022-11-28,21,27721,18.40
2022-11-28,31,24235,16.08
2022-11-28,41,20905,13.87
2022-11-28,51,18829,12.50
2022-11-28,61,13329,8.85
2022-11-28,71,7761,5.15
2022-11-28,81,3262,2.16
2022-11-28,91,844,0.56
2022-11-28,99,0,0.00
2022-11-29,00,12905,8.56
2022-11-29,11,20890,13.86
2022-11-29,21,27721,18.40
2022-11-29,31,24235,16.08
2022-11-29,41,20905,13.87
2022-11-29,51,18829,12.50
2022-11-29,61,13329,8.85
2022-11-29,71,7761,5.15
2022-11-29,81,3262,2.16
2022-11-29,91,844,0.56
2022-11-29,99,0,0.00
2022-11-30,00,12905,8.56
2022-11-30,11,20890,13.86
2022-11-30,21,27721,18.40
2022-11-30,31,24235,16.08
2022-11-30,41,20905,13.87
2022-11-30,51,18829,12.50
2022-11-30,61,13329,8.85
2022-11-30,71,7761,5.15
2022-11-30,81,3262,2.16
2022-11-30,91,844,0.56
2022-11-30,99,0,0.00
2022-12-01,00,12915,8.56
2022-12-01,11,20908,13.85
2022-12-01,21,27774,18.40
2022-12-01,31,24262,16.07
2022-12-01,41,20939,13.87
2022-12-01,51,18872,12.50
2022-12-01,61,13367,8.85
2022-12-01,71,7791,5.16
2022-12-01,81,3282,2.17
2022-12-01,91,850,0.56
2022-12-01,99,0,0.00
2022-12-02,00,12915,8.56
2022-12-02,11,20908,13.85
2022-12-02,21,27774,18.40
2022-12-02,31,24262,16.07
2022-12-02,41,20939,13.87
2022-12-02,51,18872,12.50
2022-12-02,61,13367,8.85
2022-12-02,71,7791,5.16
2022-12-02,81,3282,2.17
2022-12-02,91,850,0.56
2022-12-02,99,0,0.00
2022-12-03,00,12915,8.56
2022-12-03,11,20908,13.85
2022-12-03,21,27774,18.40
2022-12-03,31,24262,16.07
2022-12-03,41,20939,13.87
2022-12-03,51,18872,12.50
2022-12-03,61,13367,8.85
2022-12-03,71,7791,5.16
2022-12-03,81,3282,2.17
2022-12-03,91,850,0.56
2022-12-03,99,0,0.00
2022-12-04,00,12915,8.56
2022-12-04,11,20908,13.85
2022-12-04,21,27774,18.40
2022-12-04,31,24262,16.07
2022-12-04,41,20939,13.87
2022-12-04,51,18872,12.50
2022-12-04,61,13367,8.85
2022-12-04,71,7791,5.16
2022-12-04,81,3282,2.17
2022-12-04,91,850,0.56
2022-12-04,99,0,0.00
2022-12-05,00,12915,8.56
2022-12-05,11,20908,13.85
2022-12-05,21,27774,18.40
2022-12-05,31,24262,16.07
2022-12-05,41,20939,13.87
2022-12-05,51,18872,12.50
2022-12-05,61,13367,8.85
2022-12-05,71,7791,5.16
2022-12-05,81,3282,2.17
2022-12-05,91,850,0.56
2022-12-05,99,0,0.00
2022-12-06,00,12915,8.56
2022-12-06,11,20908,13.85
2022-12-06,21,27774,18.40
2022-12-06,31,24262,16.07
2022-12-06,41,20939,13.87
2022-12-06,51,18872,12.50
2022-12-06,61,13367,8.85
2022-12-06,71,7791,5.16
2022-12-06,81,3282,2.17
2022-12-06,91,850,0.56
2022-12-06,99,0,0.00
2022-12-07,00,12915,8.56
2022-12-07,11,20908,13.85
2022-12-07,21,27774,18.40
2022-12-07,31,24262,16.07
2022-12-07,41,20939,13.87
2022-12-07,51,18872,12.50
2022-12-07,61,13367,8.85
2022-12-07,71,7791,5.16
2022-12-07,81,3282,2.17
2022-12-07,91,850,0.56
2022-12-07,99,0,0.00
2022-12-08,00,12915,8.56
2022-12-08,11,20908,13.85
2022-12-08,21,27774,18.40
2022-12-08,31,24262,16.07
2022-12-08,41,20939,13.87
2022-12-08,51,18872,12.50
2022-12-08,61,13367,8.85
2022-12-08,71,7791,5.16
2022-12-08,81,3282,2.17
2022-12-08,91,850,0.56
2022-12-08,99,0,0.00
2022-12-09,00,12946,8.55
2022-12-09,11,20941,13.83
2022-12-09,21,27851,18.39
2022-12-09,31,24316,16.06
2022-12-09,41,20997,13.86
2022-12-09,51,18943,12.51
2022-12-09,61,13450,8.88
2022-12-09,71,7836,5.17
2022-12-09,81,3302,2.18
2022-12-09,91,859,0.57
2022-12-09,99,0,0.00
2022-12-10,00,12946,8.55
2022-12-10,11,20941,13.83
2022-12-10,21,27851,18.39
2022-12-10,31,24316,16.06
2022-12-10,41,20997,13.86
2022-12-10,51,18943,12.51
2022-12-10,61,13450,8.88
2022-12-10,71,7836,5.17
2022-12-10,81,3302,2.18
2022-12-10,91,859,0.57
2022-12-10,99,0,0.00
2022-12-11,00,12946,8.55
2022-12-11,11,20941,13.83
2022-12-11,21,27851,18.39
2022-12-11,31,24316,16.06
2022-12-11,41,20997,13.86
2022-12-11,51,18943,12.51
2022-12-11,61,13450,8.88
2022-12-11,71,7836,5.17
2022-12-11,81,3302,2.18
2022-12-11,91,859,0.57
2022-12-11,99,0,0.00
2022-12-12,00,12946,8.55
2022-12-12,11,20941,13.83
2022-12-12,21,27851,18.39
2022-12-12,31,24316,16.06
2022-12-12,41,20997,13.86
2022-12-12,51,18943,12.51
2022-12-12,61,13450,8.88
2022-12-12,71,7836,5.17
2022-12-12,81,3302,2.18
2022-12-12,91,859,0.57
2022-12-12,99,0,0.00
2022-12-13,00,12946,8.55
2022-12-13,11,20941,13.83
2022-12-13,21,27851,18.39
2022-12-13,31,24316,16.06
2022-12-13,41,20997,13.86
2022-12-13,51,18943,12.51
2022-12-13,61,13450,8.88
2022-12-13,71,7836,5.17
2022-12-13,81,3302,2.18
2022-12-13,91,859,0.57
2022-12-13,99,0,0.00
2022-12-14,00,12946,8.55
2022-12-14,11,20941,13.83
2022-12-14,21,27851,18.39
2022-12-14,31,24316,16.06
2022-12-14,41,20997,13.86
2022-12-14,51,18943,12.51
2022-12-14,61,13450,8.88
2022-12-14,71,7836,5.17
2022-12-14,81,3302,2.18
2022-12-14,91,859,0.57
2022-12-14,99,0,0.00
2022-12-15,00,12982,8.54
2022-12-15,11,20974,13.80
2022-12-15,21,27915,18.37
2022-12-15,31,24407,16.06
2022-12-15,41,21073,13.87
2022-12-15,51,19006,12.51
2022-12-15,61,13524,8.90
2022-12-15,71,7887,5.19
2022-12-15,81,3332,2.19
2022-12-15,91,866,0.57
2022-12-15,99,0,0.00
2022-12-16,00,12982,8.54
2022-12-16,11,20974,13.80
2022-12-16,21,27915,18.37
2022-12-16,31,24407,16.06
2022-12-16,41,21073,13.87
2022-12-16,51,19006,12.51
2022-12-16,61,13524,8.90
2022-12-16,71,7887,5.19
2022-12-16,81,3332,2.19
2022-12-16,91,866,0.57
2022-12-16,99,0,0.00
2022-12-17,00,12982,8.54
2022-12-17,11,20974,13.80
2022-12-17,21,27915,18.37
2022-12-17,31,24407,16.06
2022-12-17,41,21073,13.87
2022-12-17,51,19006,12.51
2022-12-17,61,13524,8.90
2022-12-17,71,7887,5.19
2022-12-17,81,3332,2.19
2022-12-17,91,866,0.57
2022-12-17,99,0,0.00
2022-12-18,00,12982,8.54
2022-12-18,11,20974,13.80
2022-12-18,21,27915,18.37
2022-12-18,31,24407,16.06
2022-12-18,41,21073,13.87
2022-12-18,51,19006,12.51
2022-12-18,61,13524,8.90
2022-12-18,71,7887,5.19
2022-12-18,81,3332,2.19
2022-12-18,91,866,0.57
2022-12-18,99,0,0.00
2022-12-19,00,12982,8.54
2022-12-19,11,20974,13.80
2022-12-19,21,27915,18.37
2022-12-19,31,24407,16.06
2022-12-19,41,21073,13.87
2022-12-19,51,19006,12.51
2022-12-19,61,13524,8.90
2022-12-19,71,7887,5.19
2022-12-19,81,3332,2.19
2022-12-19,91,866,0.57
2022-12-19,99,0,0.00
2022-12-20,00,12982,8.54
2022-12-20,11,20974,13.80
2022-12-20,21,27915,18.37
2022-12-20,31,24407,16.06
2022-12-20,41,21073,13.87
2022-12-20,51,19006,12.51
2022-12-20,61,13524,8.90
2022-12-20,71,7887,5.19
2022-12-20,81,3332,2.19
2022-12-20,91,866,0.57
2022-12-20,99,0,0.00
2022-12-21,00,12982,8.54
2022-12-21,11,20974,13.80
2022-12-21,21,27915,18.37
2022-12-21,31,24407,16.06
2022-12-21,41,21073,13.87
2022-12-21,51,19006,12.51
2022-12-21,61,13524,8.90
2022-12-21,71,7887,5.19
2022-12-21,81,3332,2.19
2022-12-21,91,866,0.57
2022-12-21,99,0,0.00
2022-12-22,00,12982,8.54
2022-12-22,11,20974,13.80
2022-12-22,21,27915,18.37
2022-12-22,31,24407,16.06
2022-12-22,41,21073,13.87
2022-12-22,51,19006,12.51
2022-12-22,61,13524,8.90
2022-12-22,71,7887,5.19
2022-12-22,81,3332,2.19
2022-12-22,91,866,0.57
2022-12-22,99,0,0.00
2022-12-23,00,13013,8.53
2022-12-23,11,21006,13.77
2022-12-23,21,27987,18.35
2022-12-23,31,24484,16.05
2022-12-23,41,21151,13.87
2022-12-23,51,19098,12.52
2022-12-23,61,13621,8.93
2022-12-23,71,7947,5.21
2022-12-23,81,3360,2.20
2022-12-23,91,874,0.57
2022-12-23,99,0,0.00
2022-12-24,00,13013,8.53
2022-12-24,11,21006,13.77
2022-12-24,21,27987,18.35
2022-12-24,31,24484,16.05
2022-12-24,41,21151,13.87
2022-12-24,51,19098,12.52
2022-12-24,61,13621,8.93
2022-12-24,71,7947,5.21
2022-12-24,81,3360,2.20
2022-12-24,91,874,0.57
2022-12-24,99,0,0.00
2022-12-25,00,13013,8.53
2022-12-25,11,21006,13.77
2022-12-25,21,27987,18.35
2022-12-25,31,24484,16.05
2022-12-25,41,21151,13.87
2022-12-25,51,19098,12.52
2022-12-25,61,13621,8.93
2022-12-25,71,7947,5.21
2022-12-25,81,3360,2.20
2022-12-25,91,874,0.57
2022-12-25,99,0,0.00
2022-12-26,00,13013,8.53
2022-12-26,11,21006,13.77
2022-12-26,21,27987,18.35
2022-12-26,31,24484,16.05
2022-12-26,41,21151,13.87
2022-12-26,51,19098,12.52
2022-12-26,61,13621,8.93
2022-12-26,71,7947,5.21
2022-12-26,81,3360,2.20
2022-12-26,91,874,0.57
2022-12-26,99,0,0.00
2022-12-27,00,13013,8.53
2022-12-27,11,21006,13.77
2022-12-27,21,27987,18.35
2022-12-27,31,24484,16.05
2022-12-27,41,21151,13.87
2022-12-27,51,19098,12.52
2022-12-27,61,13621,8.93
2022-12-27,71,7947,5.21
2022-12-27,81,3360,2.20
2022-12-27,91,874,0.57
2022-12-27,99,0,0.00
2022-12-28,00,13013,8.53
2022-12-28,11,21006,13.77
2022-12-28,21,27987,18.35
2022-12-28,31,24484,16.05
2022-12-28,41,21151,13.87
2022-12-28,51,19098,12.52
2022-12-28,61,13621,8.93
2022-12-28,71,7947,5.21
2022-12-28,81,3360,2.20
2022-12-28,91,874,0.57
2022-12-28,99,0,0.00
2022-12-29,00,13047,8.52
2022-12-29,11,21029,13.74
2022-12-29,21,28057,18.33
2022-12-29,31,24562,16.05
2022-12-29,41,21219,13.86
2022-12-29,51,19172,12.53
2022-12-29,61,13702,8.95
2022-12-29,71,8006,5.23
2022-12-29,81,3388,2.21
2022-12-29,91,881,0.58
2022-12-29,99,0,0.00
2022-12-30,00,13047,8.52
2022-12-30,11,21029,13.74
2022-12-30,21,28057,18.33
2022-12-30,31,24562,16.05
2022-12-30,41,21219,13.86
2022-12-30,51,19172,12.53
2022-12-30,61,13702,8.95
2022-12-30,71,8006,5.23
2022-12-30,81,3388,2.21
2022-12-30,91,881,0.58
2022-12-30,99,0,0.00
2022-12-31,00,13047,8.52
2022-12-31,11,21029,13.74
2022-12-31,21,28057,18.33
2022-12-31,31,24562,16.05
2022-12-31,41,21219,13.86
2022-12-31,51,19172,12.53
2022-12-31,61,13702,8.95
2022-12-31,71,8006,5.23
2022-12-31,81,3388,2.21
2022-12-31,91,881,0.58
2022-12-31,99,0,0.00
2023-01-01,00,13047,8.52
2023-01-01,11,21029,13.74
2023-01-01,21,28057,18.33
2023-01-01,31,24562,16.05
2023-01-01,41,21219,13.86
2023-01-01,51,19172,12.53
2023-01-01,61,13702,8.95
2023-01-01,71,8006,5.23
2023-01-01,81,3388,2.21
2023-01-01,91,881,0.58
2023-01-01,99,0,0.00
2023-01-02,00,13047,8.52
2023-01-02,11,21029,13.74
2023-01-02,21,28057,18.33
2023-01-02,31,24562,16.05
2023-01-02,41,21219,13.86
2023-01-02,51,19172,12.53
2023-01-02,61,13702,8.95
2023-01-02,71,8006,5.23
2023-01-02,81,3388,2.21
2023-01-02,91,881,0.58
2023-01-02,99,0,0.00
2023-01-03,00,13047,8.52
2023-01-03,11,21029,13.74
2023-01-03,21,28057,18.33
2023-01-03,31,24562,16.05
2023-01-03,41,21219,13.86
2023-01-03,51,19172,12.53
2023-01-03,61,13702,8.95
2023-01-03,71,8006,5.23
2023-01-03,81,3388,2.21
2023-01-03,91,881,0.58
2023-01-03,99,0,0.00
2023-01-04,00,13047,8.52
2023-01-04,11,21029,13.74
2023-01-04,21,28057,18.33
2023-01-04,31,24562,16.05
2023-01-04,41,21219,13.86
2023-01-04,51,19172,12.53
2023-01-04,61,13702,8.95
2023-01-04,71,8006,5.23
2023-01-04,81,3388,2.21
2023-01-04,91,881,0.58
2023-01-04,99,0,0.00
2023-01-05,00,13082,8.52
2023-01-05,11,21051,13.71
2023-01-05,21,28141,18.33
2023-01-05,31,24622,16.03
2023-01-05,41,21275,13.85
2023-01-05,51,19235,12.53
2023-01-05,61,13786,8.98
2023-01-05,71,8074,5.26
2023-01-05,81,3409,2.22
2023-01-05,91,889,0.58
2023-01-05,99,0,0.00
2023-01-06,00,13082,8.52
2023-01-06,11,21051,13.71
2023-01-06,21,28141,18.33
2023-01-06,31,24622,16.03
2023-01-06,41,21275,13.85
2023-01-06,51,19235,12.53
2023-01-06,61,13786,8.98
2023-01-06,71,8074,5.26
2023-01-06,81,3409,2.22
2023-01-06,91,889,0.58
2023-01-06,99,0,0.00
2023-01-07,00,13082,8.52
2023-01-07,11,21051,13.71
2023-01-07,21,28141,18.33
2023-01-07,31,24622,16.03
2023-01-07,41,21275,13.85
2023-01-07,51,19235,12.53
2023-01-07,61,13786,8.98
2023-01-07,71,8074,5.26
2023-01-07,81,3409,2.22
2023-01-07,91,889,0.58
2023-01-07,99,0,0.00
2023-01-08,00,13082,8.52
2023-01-08,11,21051,13.71
2023-01-08,21,28141,18.33
2023-01-08,31,24622,16.03
2023-01-08,41,21275,13.85
2023-01-08,51,19235,12.53
2023-01-08,61,13786,8.98
2023-01-08,71,8074,5.26
2023-01-08,81,3409,2.22
2023-01-08,91,889,0.58
2023-01-08,99,0,0.00
2023-01-09,00,13082,8.52
2023-01-09,11,21051,13.71
2023-01-09,21,28141,18.33
2023-01-09,31,24622,16.03
2023-01-09,41,21275,13.85
2023-01-09,51,19235,12.53
2023-01-09,61,13786,8.98
2023-01-09,71,8074,5.26
2023-01-09,81,3409,2.22
2023-01-09,91,889,0.58
2023-01-09,99,0,0.00
2023-01-10,00,13082,8.52
2023-01-10,11,21051,13.71
2023-01-10,21,28141,18.33
2023-01-10,31,24622,16.03
2023-01-10,41,21275,13.85
2023-01-10,51,19235,12.53
2023-01-10,61,13786,8.98
2023-01-10,71,8074,5.26
2023-01-10,81,3409,2.22
2023-01-10,91,889,0.58
2023-01-10,99,0,0.00
2023-01-11,00,13082,8.52
2023-01-11,11,21051,13.71
2023-01-11,21,28141,18.33
2023-01-11,31,24622,16.03
2023-01-11,41,21275,13.85
2023-01-11,51,19235,12.53
2023-01-11,61,13786,8.98
2023-01-11,71,8074,5.26
2023-01-11,81,3409,2.22
2023-01-11,91,889,0.58
2023-01-11,99,0,0.00
2023-01-12,00,13105,8.49
2023-01-12,11,21076,13.66
2023-01-12,21,28238,18.30
2023-01-12,31,24707,16.01
2023-01-12,41,21364,13.85
2023-01-12,51,19344,12.54
2023-01-12,61,13895,9.01
2023-01-12,71,8173,5.30
2023-01-12,81,3472,2.25
2023-01-12,91,908,0.59
2023-01-12,99,0,0.00
2023-01-13,00,13105,8.49
2023-01-13,11,21076,13.66
2023-01-13,21,28238,18.30
2023-01-13,31,24707,16.01
2023-01-13,41,21364,13.85
2023-01-13,51,19344,12.54
2023-01-13,61,13895,9.01
