pruid,prname,prnameFR,date,update,numconf,numprob,numdeaths,numtotal,numtested,numtests,numrecover,percentrecover,ratetested,ratetests,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numteststoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,raterecovered
62,Nunavut,Nunavut,28-04-2020,,0,0,0,0,377,309,0,N/A,9580,7852,0,0.00,0.00,0.00,0,,8,6,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,28-04-2020,,13,0,,13,76,48,,,,,0,0.00,,,,,0,0,,,,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,28-04-2020,,50015,11,2864,50026,754876,640576,19231,38.44,19862,16855,1526,3.15,131.63,7.54,152,5.73,21095,26977,963,55.83,27931,73.49,22963,60.42,1961,5.16,11605,30.54,1025,2.70,1658,4.36,146,0.39,2.53
59,British Columbia,Colombie-Britannique,29-04-2020,,2087,0,109,2087,71210,80190,1305,62.53,13833,15578,34,1.66,40.54,2.12,4,5.22,2275,2170,74,32.25,673,13.07,526,10.22,34,0.66,292,5.67,19,0.37,42,0.81,3,0.05,1.44
48,Alberta,Alberta,29-04-2020,,5165,0,87,5165,136511,136470,1953,37.81,30872,30862,315,6.49,116.81,1.97,7,1.68,4739,3444,153,60.50,3125,70.67,3169,71.67,39,0.88,1764,39.89,21,0.47,252,5.70,3,0.07,3.46
47,Saskatchewan,Saskatchewan,29-04-2020,,383,0,6,383,27328,27716,291,75.98,23185,23514,17,4.64,32.49,0.51,1,1.57,413,336,0,22.45,86,7.30,79,6.70,2,0.17,57,4.84,2,0.17,8,0.69,0,0.02,0.00
46,Manitoba,Manitoba,29-04-2020,,263,10,6,273,23817,23466,213,78.02,17268,17013,1,0.37,19.79,0.44,0,2.20,438,321,4,19.78,54,3.92,27,1.96,1,0.07,16,1.16,0,0.00,2,0.17,0,0.00,0.29
35,Ontario,Ontario,29-04-2020,,15728,0,1001,15728,255942,106586,9612,61.11,17371,7234,347,2.26,106.75,6.79,45,6.36,11176,10852,648,32.52,5115,34.72,7281,49.42,611,4.15,3483,23.64,337,2.29,498,3.38,48,0.33,4.40
24,Quebec,Québec,29-04-2020,,26594,0,1761,26594,208979,229613,6048,22.74,24372,26778,837,3.25,310.15,20.54,79,6.62,4507,5326,207,70.64,18785,219.08,11734,136.85,1274,14.86,5629,65.65,627,7.31,804,9.38,90,1.04,2.41
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,29-04-2020,,258,0,3,258,8191,11164,225,87.21,15688,21383,0,0.00,49.42,0.57,0,1.16,286,426,3,11.63,30,5.75,11,2.11,0,0.00,2,0.38,0,0.00,0,0.05,0,0.00,0.57
13,New Brunswick,Nouveau-Brunswick,29-04-2020,,118,0,0,118,13121,13600,114,96.61,16790,17403,0,0.00,15.10,0.00,0,0.00,214,277,0,3.39,4,0.51,1,0.13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,29-04-2020,,935,0,28,935,28731,29773,529,56.58,29337,30401,20,2.19,95.47,2.86,1,2.99,623,483,7,40.43,378,38.60,386,39.41,25,2.55,163,16.64,16,1.63,23,2.38,2,0.23,0.71
11,Prince Edward Island,Île-du-Prince-Édouard,29-04-2020,,27,0,0,27,2810,2844,24,88.89,17604,17817,0,0.00,16.91,0.00,0,0.00,84,69,0,11.11,3,1.88,1,0.63,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.00
60,Yukon,Yukon,29-04-2020,,11,0,0,11,973,877,8,72.73,23138,20855,0,0.00,26.16,0.00,0,0.00,20,31,0,27.27,3,7.13,3,7.13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,29-04-2020,,5,0,0,5,1608,1657,5,100.00,35606,36691,0,0.00,11.07,0.00,0,0.00,23,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
62,Nunavut,Nunavut,29-04-2020,,0,0,0,0,392,326,0,N/A,9961,8284,0,0.00,0.00,0.00,0,,15,17,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,29-04-2020,,13,0,,13,76,48,,,,,0,0.00,,,,,0,0,,,,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,29-04-2020,,51587,10,3001,51597,779689,664330,20327,39.40,20515,17480,1571,3.14,135.76,7.90,137,5.82,24813,23754,1096,54.79,28269,74.38,23216,61.09,1986,5.23,11407,30.01,1022,2.69,1630,4.29,146,0.38,2.88
59,British Columbia,Colombie-Britannique,30-04-2020,,2112,0,111,2112,73479,82884,1322,62.59,14274,16101,25,1.20,41.03,2.16,2,5.26,2269,2694,17,32.15,679,13.19,551,10.70,36,0.70,288,5.59,17,0.33,41,0.80,2,0.05,0.33
48,Alberta,Alberta,30-04-2020,,5355,0,89,5355,141060,140832,2161,40.35,31900,31849,190,3.68,121.10,2.01,2,1.66,4549,4362,208,57.98,3105,70.22,3197,72.30,39,0.88,1635,36.98,22,0.50,234,5.28,3,0.07,4.70
47,Saskatchewan,Saskatchewan,30-04-2020,,389,0,6,389,27786,28190,295,75.84,23574,23917,6,1.57,33.00,0.51,0,1.54,458,474,4,22.62,88,7.47,84,7.13,2,0.17,58,4.92,2,0.17,8,0.70,0,0.02,0.34
46,Manitoba,Manitoba,30-04-2020,,264,11,6,275,24304,23914,220,80.00,17621,17338,2,0.73,19.94,0.44,0,2.18,487,448,7,17.82,49,3.55,25,1.81,1,0.07,13,0.94,0,0.00,2,0.13,0,0.00,0.51
35,Ontario,Ontario,30-04-2020,,16187,0,1087,16187,268447,118140,10205,63.04,18220,8018,459,2.92,109.86,7.38,86,6.72,12505,11554,593,30.24,4895,33.22,7226,49.04,659,4.47,3308,22.45,369,2.50,473,3.21,53,0.36,4.02
24,Quebec,Québec,30-04-2020,,27538,0,1859,27538,214047,236065,6299,22.87,24963,27531,944,3.55,321.16,21.68,98,6.75,5068,6452,251,70.38,19380,226.02,11681,136.23,1229,14.33,5700,66.48,616,7.18,814,9.50,88,1.03,2.93
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,30-04-2020,,258,0,3,258,8376,11645,225,87.21,16043,22304,0,0.00,49.42,0.57,0,1.16,185,481,0,11.63,30,5.75,6,1.15,0,0.00,2,0.38,0,0.00,0,0.05,0,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,30-04-2020,,118,0,0,118,13598,13965,114,96.61,17400,17870,0,0.00,15.10,0.00,0,0.00,477,365,0,3.39,4,0.51,1,0.13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,30-04-2020,,947,0,28,947,29421,30678,545,57.55,30041,31325,12,1.28,96.70,2.86,0,2.96,690,905,16,39.49,374,38.19,368,37.58,25,2.55,120,12.25,12,1.23,17,1.75,2,0.18,1.63
11,Prince Edward Island,Île-du-Prince-Édouard,30-04-2020,,27,0,0,27,2922,2875,24,88.89,18305,18011,0,0.00,16.91,0.00,0,0.00,112,31,0,11.11,3,1.88,1,0.63,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.00
60,Yukon,Yukon,30-04-2020,,11,0,0,11,984,878,9,81.82,23400,20879,0,0.00,26.16,0.00,0,0.00,11,1,1,18.18,2,4.76,3,7.13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2.38
61,Northwest Territories,Territoires du Nord-Ouest,30-04-2020,,5,0,0,5,1629,1667,5,100.00,36071,36912,0,0.00,11.07,0.00,0,0.00,21,10,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
62,Nunavut,Nunavut,30-04-2020,,0,0,0,0,396,327,0,N/A,10063,8309,0,0.00,0.00,0.00,0,,4,1,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,30-04-2020,,13,0,,13,76,48,,,,,0,0.00,,,,,0,0,,,,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,30-04-2020,,53225,11,3189,53236,806525,692108,21424,40.24,21221,18211,1639,3.18,140.08,8.39,188,5.99,26836,27778,1097,53.77,28623,75.31,23144,60.90,1991,5.24,11126,29.27,1038,2.73,1589,4.18,148,0.39,2.89
59,British Columbia,Colombie-Britannique,01-05-2020,,2145,0,112,2145,75544,85586,1357,63.26,14675,16626,33,1.56,41.67,2.18,1,5.22,2065,2702,35,31.52,676,13.13,570,11.07,35,0.68,292,5.67,14,0.27,42,0.81,2,0.04,0.68
48,Alberta,Alberta,01-05-2020,,5573,0,92,5573,145420,145909,2359,42.33,32886,32997,218,4.07,126.03,2.08,3,1.65,4360,5077,198,56.02,3122,70.60,3176,71.82,42,0.95,1556,35.19,20,0.45,222,5.03,3,0.06,4.48
47,Saskatchewan,Saskatchewan,01-05-2020,,415,0,6,415,28417,28726,297,71.57,24109,24371,26,6.68,35.21,0.51,0,1.45,631,536,2,26.99,112,9.50,108,9.16,2,0.17,74,6.28,2,0.17,11,0.90,0,0.02,0.17
46,Manitoba,Manitoba,01-05-2020,,268,11,6,279,24975,24338,235,84.23,18107,17646,4,1.45,20.23,0.44,0,2.15,671,424,15,13.62,38,2.76,29,2.10,1,0.07,16,1.16,0,0.00,2,0.17,0,0.00,1.09
35,Ontario,Ontario,01-05-2020,,16608,0,1126,16608,284438,131068,10825,65.18,19305,8896,421,2.60,112.72,7.64,39,6.78,15991,12928,620,28.04,4657,31.61,7083,48.07,643,4.36,3089,20.97,358,2.43,441,3.00,51,0.35,4.21
24,Quebec,Québec,01-05-2020,,28648,0,2022,28648,219367,243190,6700,23.39,25583,28362,1110,4.03,334.10,23.58,163,7.06,5320,7125,401,69.55,19926,232.38,11850,138.20,1334,15.56,6032,70.35,682,7.95,862,10.05,97,1.14,4.68
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,01-05-2020,,259,0,3,259,8545,11937,230,88.80,16367,22863,1,0.39,49.61,0.57,0,1.16,169,292,5,10.04,26,4.98,3,0.57,0,0.00,3,0.57,0,0.00,0,0.08,0,0.00,0.96
13,New Brunswick,Nouveau-Brunswick,01-05-2020,,118,0,0,118,13998,14514,116,98.31,17912,18573,0,0.00,15.10,0.00,0,0.00,400,549,2,1.69,2,0.26,1,0.13,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.26
12,Nova Scotia,Nouvelle-Écosse,01-05-2020,,959,0,29,959,30149,31579,592,61.73,30785,32245,12,1.27,97.92,2.96,1,3.02,728,901,47,35.25,338,34.51,353,36.04,25,2.55,109,11.13,13,1.33,16,1.59,2,0.19,4.80
11,Prince Edward Island,Île-du-Prince-Édouard,01-05-2020,,27,0,0,27,3019,2959,24,88.89,18913,18537,0,0.00,16.91,0.00,0,0.00,97,84,0,11.11,3,1.88,1,0.63,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.00
60,Yukon,Yukon,01-05-2020,,11,0,0,11,999,900,11,100.00,23756,21402,0,0.00,26.16,0.00,0,0.00,15,22,2,0.00,0,0.00,2,4.76,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4.76
61,Northwest Territories,Territoires du Nord-Ouest,01-05-2020,,5,0,0,5,1629,1696,5,100.00,36071,37555,0,0.00,11.07,0.00,0,0.00,0,29,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
62,Nunavut,Nunavut,01-05-2020,,0,0,0,0,421,334,0,N/A,10698,8487,0,0.00,0.00,0.00,0,,25,7,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,01-05-2020,,13,0,,13,76,48,,,,,0,0.00,,,,,0,0,,,,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,01-05-2020,,55050,11,3396,55061,836997,722784,22751,41.32,22023,19018,1825,3.43,144.88,8.94,207,6.17,30472,30676,1327,52.51,28914,76.08,23177,60.98,2082,5.48,11173,29.40,1089,2.87,1596,4.20,156,0.41,3.49
59,British Columbia,Colombie-Britannique,02-05-2020,,2171,0,114,2171,77904,88269,1376,63.38,15134,17147,26,1.21,42.17,2.21,2,5.25,2360,2683,19,31.37,681,13.23,553,10.74,36,0.70,223,4.33,14,0.27,32,0.62,2,0.04,0.37
48,Alberta,Alberta,02-05-2020,,5670,0,94,5670,148757,150944,2534,44.69,33641,34136,97,1.74,128.23,2.13,2,1.66,3337,5035,175,53.65,3042,68.79,3108,70.29,43,0.97,1437,32.50,21,0.47,205,4.64,3,0.07,3.96
47,Saskatchewan,Saskatchewan,02-05-2020,,421,0,6,421,28847,29441,302,71.73,24474,24978,6,1.45,35.72,0.51,0,1.43,430,715,5,26.84,113,9.59,108,9.16,2,0.17,72,6.11,2,0.17,10,0.87,0,0.02,0.42
46,Manitoba,Manitoba,02-05-2020,,269,11,6,280,25736,25027,236,84.29,18659,18145,1,0.36,20.30,0.44,0,2.14,761,689,1,13.57,38,2.76,27,1.96,1,0.07,13,0.94,0,0.00,2,0.13,0,0.00,0.07
35,Ontario,Ontario,02-05-2020,,17119,0,1181,17119,300210,147600,11390,66.53,20375,10018,511,3.08,116.19,8.02,55,6.90,15772,16532,565,26.57,4548,30.87,7109,48.25,662,4.49,3124,21.20,365,2.48,446,3.03,52,0.35,3.83
24,Quebec,Québec,02-05-2020,,29656,0,2136,29656,224831,250147,6965,23.49,26221,29173,1008,3.52,345.86,24.91,114,7.20,5464,6957,265,69.31,20555,239.72,12135,141.52,1331,15.52,6389,74.51,690,8.05,913,10.64,99,1.15,3.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,02-05-2020,,259,0,3,259,8716,12174,231,89.19,16694,23317,0,0.00,49.61,0.57,0,1.16,171,237,1,9.65,25,4.79,3,0.57,0,0.00,2,0.38,0,0.00,0,0.05,0,0.00,0.19
13,New Brunswick,Nouveau-Brunswick,02-05-2020,,118,0,0,118,14252,14897,118,100.00,18237,19063,0,0.00,15.10,0.00,0,0.00,254,383,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.26
12,Nova Scotia,Nouvelle-Écosse,02-05-2020,,963,0,31,963,30774,32391,609,63.24,31423,33074,4,0.42,98.33,3.17,2,3.22,625,812,17,33.54,323,32.98,314,32.06,24,2.45,98,10.01,9,0.92,14,1.43,1,0.13,1.74
11,Prince Edward Island,Île-du-Prince-Édouard,02-05-2020,,27,0,0,27,3086,3071,24,88.89,19333,19239,0,0.00,16.91,0.00,0,0.00,67,112,0,11.11,3,1.88,1,0.63,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.00
60,Yukon,Yukon,02-05-2020,,11,0,0,11,1019,951,11,100.00,24232,22615,0,0.00,26.16,0.00,0,0.00,20,51,0,0.00,0,0.00,2,4.76,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,02-05-2020,,5,0,0,5,1682,1726,5,100.00,37245,38219,0,0.00,11.07,0.00,0,0.00,53,30,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
62,Nunavut,Nunavut,02-05-2020,,0,0,0,0,421,342,0,N/A,10698,8691,0,0.00,0.00,0.00,0,,0,8,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,02-05-2020,,13,0,,13,76,48,13,100.00,,,0,0.00,,,,,0,0,13,,,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,02-05-2020,,56703,11,3571,56714,866311,757028,23801,41.97,22795,19919,1653,3.00,149.23,9.40,175,6.30,29314,34244,1050,51.74,29342,77.21,23361,61.47,2099,5.52,11360,29.89,1101,2.90,1623,4.27,157,0.41,2.76
59,British Columbia,Colombie-Britannique,03-05-2020,,2171,0,114,2171,81061,91072,1376,63.38,15747,17692,0,0.00,42.17,2.21,0,5.25,3157,2803,0,31.37,681,13.23,553,10.74,36,0.70,223,4.33,14,0.27,32,0.62,2,0.04,0.00
48,Alberta,Alberta,03-05-2020,,5766,0,95,5766,152123,153791,2713,47.05,34402,34780,96,1.69,130.40,2.15,1,1.65,3366,2847,179,51.30,2958,66.89,3204,72.46,44,1.00,1286,29.08,22,0.50,184,4.15,3,0.07,4.05
47,Saskatchewan,Saskatchewan,03-05-2020,,433,0,6,433,29498,29929,305,70.44,25026,25392,12,2.85,36.74,0.51,0,1.39,651,488,3,28.18,122,10.35,118,10.01,2,0.17,80,6.79,2,0.17,11,0.97,0,0.02,0.25
46,Manitoba,Manitoba,03-05-2020,,270,11,6,281,26253,25808,237,84.34,19034,18711,1,0.36,20.37,0.44,0,2.14,517,781,1,13.52,38,2.76,28,2.03,1,0.07,10,0.73,0,0.00,1,0.10,0,0.00,0.07
35,Ontario,Ontario,03-05-2020,,17553,0,1221,17553,316796,163905,12005,68.39,21501,11124,434,2.54,119.13,8.29,40,6.96,16586,16305,615,24.65,4327,29.37,6975,47.34,663,4.50,3121,21.18,381,2.59,446,3.03,54,0.37,4.17
24,Quebec,Québec,03-05-2020,,31865,0,2205,31865,230864,257655,7258,22.78,26924,30049,2209,7.45,371.62,25.72,69,6.92,6033,7508,293,70.30,22402,261.26,13508,157.54,1328,15.49,7758,90.48,690,8.05,1108,12.93,99,1.15,3.42
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,03-05-2020,,259,0,3,259,8819,12426,232,89.58,16891,23800,0,0.00,49.61,0.57,0,1.16,103,252,1,9.27,24,4.60,3,0.57,0,0.00,1,0.19,0,0.00,0,0.03,0,0.00,0.19
13,New Brunswick,Nouveau-Brunswick,03-05-2020,,118,0,0,118,14559,15238,118,100.00,18630,19499,0,0.00,15.10,0.00,0,0.00,307,341,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,03-05-2020,,971,0,37,971,31192,33259,624,64.26,31850,33960,8,0.83,99.15,3.78,6,3.81,418,868,15,31.93,310,31.65,296,30.22,28,2.86,98,10.01,13,1.33,14,1.43,2,0.19,1.53
11,Prince Edward Island,Île-du-Prince-Édouard,03-05-2020,,27,0,0,27,3138,3168,24,88.89,19659,19847,0,0.00,16.91,0.00,0,0.00,52,97,0,11.11,3,1.88,1,0.63,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.00
60,Yukon,Yukon,03-05-2020,,11,0,0,11,1023,952,11,100.00,24327,22639,0,0.00,26.16,0.00,0,0.00,4,1,0,0.00,0,0.00,2,4.76,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,03-05-2020,,5,0,0,5,1697,1741,5,100.00,37577,38551,0,0.00,11.07,0.00,0,0.00,15,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
62,Nunavut,Nunavut,03-05-2020,,0,0,0,0,421,358,0,N/A,10698,9097,0,0.00,0.00,0.00,0,,0,16,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,03-05-2020,,13,0,0,13,76,48,13,100.00,,,0,0.00,,,0,0.00,0,0,0,0.00,0,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,03-05-2020,,59463,11,3687,59474,897520,789350,24908,41.88,23616,20770,2760,4.87,156.49,9.70,116,6.20,31209,32322,1107,51.92,30879,81.25,24689,64.96,2102,5.53,12579,33.10,1122,2.95,1797,4.73,160,0.42,2.91
59,British Columbia,Colombie-Britannique,04-05-2020,,2224,0,117,2224,82862,93653,1417,63.71,16097,18193,53,2.44,43.20,2.27,3,5.26,1801,2581,41,31.03,690,13.40,525,10.20,31,0.60,226,4.39,14,0.27,32,0.63,2,0.04,0.80
48,Alberta,Alberta,04-05-2020,,5836,0,104,5836,152123,158761,2942,50.41,34402,35904,70,1.21,131.98,2.35,9,1.78,0,4970,229,47.81,2790,63.10,2928,66.22,45,1.02,1140,25.78,29,0.66,163,3.68,4,0.09,5.18
47,Saskatchewan,Saskatchewan,04-05-2020,,467,0,6,467,30171,30656,307,65.74,25597,26009,34,7.85,39.62,0.51,0,1.28,673,727,2,32.98,154,13.07,151,12.81,2,0.17,102,8.65,1,0.08,15,1.24,0,0.01,0.17
46,Manitoba,Manitoba,04-05-2020,,270,11,6,281,26857,26451,238,84.70,19472,19178,0,0.00,20.37,0.44,0,2.14,604,643,1,13.17,37,2.68,27,1.96,0,0.00,9,0.65,0,0.00,1,0.09,0,0.00,0.07
35,Ontario,Ontario,04-05-2020,,17923,0,1305,17923,330875,181051,12505,69.77,22457,12288,370,2.11,121.64,8.86,84,7.28,14079,17146,500,22.95,4113,27.91,6739,45.74,716,4.86,3067,20.82,408,2.77,438,2.97,58,0.40,3.39
24,Quebec,Québec,04-05-2020,,32623,0,2280,32623,235136,264448,7578,23.23,27422,30841,758,2.38,380.46,26.59,75,6.99,4272,6793,320,69.78,22765,265.49,13304,155.16,1341,15.64,7641,89.11,681,7.94,1092,12.73,97,1.13,3.73
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,04-05-2020,,259,0,3,259,8935,12608,233,89.96,17113,24148,0,0.00,49.61,0.57,0,1.16,116,182,1,8.88,23,4.41,3,0.57,0,0.00,1,0.19,0,0.00,0,0.03,0,0.00,0.19
13,New Brunswick,Nouveau-Brunswick,04-05-2020,,118,0,0,118,14559,15462,118,100.00,18630,19786,0,0.00,15.10,0.00,0,0.00,0,224,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,04-05-2020,,985,0,38,985,31571,33993,638,64.77,32237,34710,14,1.44,100.58,3.88,1,3.86,379,734,14,31.37,309,31.55,264,26.96,29,2.96,85,8.68,14,1.43,12,1.24,2,0.20,1.43
11,Prince Edward Island,Île-du-Prince-Édouard,04-05-2020,,27,0,0,27,3138,3235,25,92.59,19659,20266,0,0.00,16.91,0.00,0,0.00,0,67,1,7.41,2,1.25,1,0.63,0,0.00,1,0.63,0,0.00,0,0.09,0,0.00,0.63
60,Yukon,Yukon,04-05-2020,,11,0,0,11,1023,969,11,100.00,24327,23043,0,0.00,26.16,0.00,0,0.00,0,17,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,04-05-2020,,5,0,0,5,1697,1764,5,100.00,37577,39060,0,0.00,11.07,0.00,0,0.00,0,23,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
62,Nunavut,Nunavut,04-05-2020,,0,0,0,0,421,370,0,N/A,10698,9402,0,0.00,0.00,0.00,0,,0,12,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,04-05-2020,,13,0,,13,76,48,,,,,0,0.00,,,,,0,0,,,,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,04-05-2020,,60761,11,3859,60772,919444,823469,26017,42.81,24193,21667,1298,2.18,159.90,10.15,172,6.35,21924,34119,1109,50.84,30896,81.29,23942,63.00,2164,5.69,12272,32.29,1147,3.02,1753,4.61,164,0.43,2.92
59,British Columbia,Colombie-Britannique,05-05-2020,,2232,0,121,2232,84288,96137,1472,65.95,16374,18676,8,0.36,43.36,2.35,4,5.42,1426,2484,55,28.63,639,12.41,508,9.87,34,0.66,179,3.48,16,0.31,26,0.50,2,0.04,1.07
48,Alberta,Alberta,05-05-2020,,5893,0,106,5893,157137,162005,3219,54.62,35536,36637,57,0.98,133.27,2.40,2,1.80,5014,3244,277,43.58,2568,58.07,2798,63.28,45,1.02,1043,23.59,26,0.59,149,3.37,4,0.08,6.26
47,Saskatchewan,Saskatchewan,05-05-2020,,487,0,6,487,30664,31418,310,63.66,26016,26655,20,4.28,41.32,0.51,0,1.23,493,762,3,35.11,171,14.51,167,14.17,2,0.17,121,10.27,1,0.08,17,1.47,0,0.01,0.25
46,Manitoba,Manitoba,05-05-2020,,271,11,7,282,27202,27093,238,84.40,19722,19643,1,0.36,20.45,0.51,1,2.48,345,642,0,13.12,37,2.68,27,1.96,1,0.07,10,0.73,1,0.07,1,0.10,0,0.01,0.00
35,Ontario,Ontario,05-05-2020,,18310,0,1366,18310,341180,195606,12779,69.79,23156,13276,387,2.16,124.27,9.27,61,7.46,10305,14555,274,22.75,4165,28.27,6575,44.62,739,5.02,2929,19.88,410,2.78,418,2.84,59,0.40,1.86
24,Quebec,Québec,05-05-2020,,33417,0,2398,33417,239241,270406,7923,23.71,27901,31536,794,2.43,389.72,27.97,118,7.18,4105,5958,345,69.11,23096,269.35,13291,155.00,1357,15.83,7660,89.33,716,8.35,1094,12.76,102,1.19,4.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,05-05-2020,,259,0,3,259,9127,12734,241,93.05,17481,24390,0,0.00,49.61,0.57,0,1.16,192,126,8,5.79,15,2.87,3,0.57,0,0.00,1,0.19,0,0.00,0,0.03,0,0.00,1.53
13,New Brunswick,Nouveau-Brunswick,05-05-2020,,119,0,0,119,14982,15702,118,99.16,19171,20093,1,0.85,15.23,0.00,0,0.00,423,240,0,0.84,1,0.13,1,0.13,0,0.00,1,0.13,0,0.00,0,0.02,0,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,05-05-2020,,991,0,41,991,32146,34448,652,65.79,32824,35174,6,0.61,101.19,4.19,3,4.14,575,455,14,30.07,298,30.43,254,25.94,31,3.17,76,7.76,14,1.43,11,1.11,2,0.20,1.43
11,Prince Edward Island,Île-du-Prince-Édouard,05-05-2020,,27,0,0,27,3341,3287,25,92.59,20930,20592,0,0.00,16.91,0.00,0,0.00,203,52,0,7.41,2,1.25,1,0.63,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
60,Yukon,Yukon,05-05-2020,,11,0,0,11,1028,998,11,100.00,24446,23733,0,0.00,26.16,0.00,0,0.00,5,29,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,05-05-2020,,5,0,0,5,1698,1781,5,100.00,37599,39437,0,0.00,11.07,0.00,0,0.00,1,17,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
62,Nunavut,Nunavut,05-05-2020,,0,0,0,0,492,379,0,N/A,12502,9631,0,0.00,0.00,0.00,0,,71,9,0,,,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,05-05-2020,,13,0,,13,76,48,,,,,0,0.00,,,,,0,0,,,,,0,,0,,0,,0,,0,,0,,
1,Canada,Canada,05-05-2020,,62035,11,4048,62046,942602,852042,26993,43.50,24802,22419,1274,2.10,163.26,10.65,189,6.52,23158,28573,976,49.97,31005,81.58,23625,62.16,2209,5.81,12020,31.63,1184,3.12,1717,4.52,169,0.45,2.57
